date,previous_date,retailer_id,retailer_name,ipca_item_id,ipca_code,relative,product_pair_count
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1112003,1112003,1.000000000000,16
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1112015,1112015,1.000000000000,1
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1112015,1112015,1.000000000000,1
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1112017,1112017,1.000000000000,1
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1112017,1112017,1.000000000000,3
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1112017,1112017,1.000000000000,5
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1112018,1112018,1.000000000000,17
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1112018,1112018,0.994716972038,17
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1112018,1112018,1.000000000000,1
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1112018,1112018,1.000000000000,11
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1112019,1112019,1.000000000000,10
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1112019,1112019,1.000000000000,17
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1112019,1112019,1.000000000000,7
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1112019,1112019,0.998931201693,28
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1113013,1113013,1.000000000000,2
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1113013,1113013,1.000000000000,1
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1113013,1113013,1.000000000000,1
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1113014,1113014,1.040975775004,4
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1113014,1113014,1.000000000000,2
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1113014,1113014,0.974281050598,7
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1113014,1113014,1.000000000000,1
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1113040,1113040,1.000000000000,5
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1113040,1113040,1.000000000000,2
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1113040,1113040,1.000000000000,1
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1114001,1114001,0.986777761676,29
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1114001,1114001,1.000000000000,5
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1114001,1114001,1.000000000000,4
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1114001,1114001,1.015318877306,12
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1114022,1114022,1.015058743483,11
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1114022,1114022,0.938335334217,15
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1114022,1114022,1.000000000000,26
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1114022,1114022,1.000000000000,2
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1114083,1114083,0.992328887530,31
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1114083,1114083,1.000000000000,12
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1114083,1114083,1.007521654554,37
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1114084,1114084,1.000132221235,12
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1114084,1114084,1.000000000000,10
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1114084,1114084,1.000000000000,2
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1114087,1114087,1.000000000000,9
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1114087,1114087,1.000000000000,3
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1114087,1114087,1.044903753684,41
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1114087,1114087,1.009957642195,65
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1114090,1114090,1.000000000000,5
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1114090,1114090,1.000000000000,5
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1114090,1114090,1.000000000000,2
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1115016,1115016,1.000000000000,2
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1115016,1115016,1.000000000000,2
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1115039,1115039,1.000000000000,1
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1115057,1115057,1.000000000000,5
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1115057,1115057,1.000000000000,5
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1115057,1115057,1.000000000000,9
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1115057,1115057,1.000000000000,1
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1115058,1115058,0.906759906760,1
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1115075,1115075,1.000000000000,3
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1115075,1115075,1.000000000000,3
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1115075,1115075,1.000000000000,2
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1116005,1116005,0.993020268375,7
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1116005,1116005,1.000000000000,10
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1116005,1116005,1.000000000000,3
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1116005,1116005,1.000000000000,2
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1116010,1116010,1.000000000000,1
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1116010,1116010,1.000000000000,3
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1116010,1116010,1.000000000000,2
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1116010,1116010,1.000000000000,4
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1116033,1116033,1.000000000000,3
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1116033,1116033,1.000000000000,3
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1116033,1116033,1.066018121396,2
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1116033,1116033,1.000000000000,1
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1116041,1116041,1.000000000000,1
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1116041,1116041,1.000000000000,2
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1116041,1116041,1.000000000000,4
2026-07-15,2026-07-14,st-marche,St Marché,ipca-sp-1116041,1116041,1.000000000000,1
2026-07-15,2026-07-14,carrefour,Carrefour Mercado,ipca-sp-1116071,1116071,1.000000000000,3
2026-07-15,2026-07-14,extra-mercado,Extra Mercado,ipca-sp-1116071,1116071,1.000000000000,4
2026-07-15,2026-07-14,pao-de-acucar,Pão de Açúcar,ipca-sp-1116071,1116071,1.000000000000,6
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1101002,1101002,0.957779566570,5
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1101002,1101002,1.030242925668,9
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1101073,1101073,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1102006,1102006,1.000000000000,8
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1102006,1102006,1.000000000000,3
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1102006,1102006,1.000000000000,7
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1102012,1102012,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1102012,1102012,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1102029,1102029,1.000000000000,10
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1102029,1102029,1.000000000000,8
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1102029,1102029,1.000000000000,15
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1102061,1102061,1.000000000000,7
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1102061,1102061,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1102061,1102061,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1103003,1103003,1.000000000000,6
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1103003,1103003,1.000000000000,4
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1103003,1103003,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1103020,1103020,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1103020,1103020,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1103026,1103026,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1103026,1103026,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1103028,1103028,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1103028,1103028,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1103043,1103043,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1103043,1103043,1.000000000000,3
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1103044,1103044,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1104023,1104023,0.988604551051,35
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1104023,1104023,1.000000000000,23
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1104023,1104023,1.000000000000,5
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1104032,1104032,1.000000000000,6
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1104032,1104032,0.975506530987,28
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1104032,1104032,1.008772359547,26
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1104052,1104052,1.000000000000,6
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1104052,1104052,1.208309581662,7
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1104052,1104052,1.000000000000,3
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1105001,1105001,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1105010,1105010,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1105012,1105012,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1105019,1105019,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1105019,1105019,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1106017,1106017,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1106017,1106017,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1106018,1106018,1.000000000000,2
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1106018,1106018,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1106018,1106018,1.000000000000,2
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1106019,1106019,1.000000000000,3
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1106023,1106023,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1106023,1106023,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1106027,1106027,0.899237503958,3
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1106028,1106028,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1106028,1106028,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1106028,1106028,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1106039,1106039,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1107018,1107018,1.000000000000,10
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1107018,1107018,1.000000000000,13
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1107018,1107018,0.956245978012,5
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1107084,1107084,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1107084,1107084,1.000000000000,6
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1107087,1107087,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1107087,1107087,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1107088,1107088,1.000000000000,2
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1107089,1107089,1.000000000000,2
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1107091,1107091,1.000000000000,2
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1107091,1107091,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1107093,1107093,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1107094,1107094,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1107094,1107094,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1107094,1107094,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1107095,1107095,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1107095,1107095,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1107095,1107095,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1107099,1107099,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1107099,1107099,1.000000000000,2
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1107099,1107099,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1108031,1108031,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1108038,1108038,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1108038,1108038,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1108075,1108075,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1108075,1108075,1.000000000000,11
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1108080,1108080,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1108080,1108080,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1108080,1108080,1.000000000000,2
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1109002,1109002,1.000000000000,2
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1109002,1109002,1.000000000000,5
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1109007,1109007,1.000000000000,3
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1109007,1109007,1.000000000000,8
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1109008,1109008,1.000000000000,5
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1109008,1109008,1.000000000000,15
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1109008,1109008,1.000000000000,9
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1109010,1109010,1.000000000000,3
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1109010,1109010,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1110009,1110009,1.000000000000,1
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1110009,1110009,1.000000000000,4
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1110009,1110009,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1110010,1110010,1.000000000000,13
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1110010,1110010,0.978008664383,13
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1110010,1110010,1.000000000000,17
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1110044,1110044,1.000000000000,4
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1110044,1110044,1.000000000000,5
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1110044,1110044,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1111004,1111004,1.000000000000,4
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1111004,1111004,1.000000000000,5
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1111009,1111009,1.000000000000,2
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1111009,1111009,0.956333364320,5
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1111011,1111011,1.000000000000,14
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1111011,1111011,1.006173474757,74
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1111011,1111011,0.984989288762,19
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1111019,1111019,1.000000000000,59
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1111019,1111019,1.000000000000,11
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1111019,1111019,0.999422013887,27
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1111021,1111021,1.000000000000,4
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1111021,1111021,1.000000000000,4
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1111021,1111021,1.034104555782,10
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1112003,1112003,1.002163978784,51
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1112003,1112003,1.000000000000,13
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1112003,1112003,1.000000000000,16
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1112015,1112015,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1112015,1112015,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1112017,1112017,1.000000000000,3
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1112017,1112017,1.000000000000,5
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1112018,1112018,1.000000000000,17
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1112018,1112018,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1112018,1112018,1.000000000000,11
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1112019,1112019,1.000000000000,17
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1112019,1112019,1.000000000000,7
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1112019,1112019,0.996085432057,28
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1113013,1113013,1.000000000000,1
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1113013,1113013,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1113014,1113014,1.000000000000,2
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1113014,1113014,1.000000000000,7
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1113014,1113014,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1113040,1113040,1.000000000000,2
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1113040,1113040,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1114001,1114001,1.023520548956,5
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1114001,1114001,1.000000000000,4
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1114001,1114001,1.000000000000,12
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1114022,1114022,1.000000000000,15
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1114022,1114022,1.000000000000,26
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1114022,1114022,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1114083,1114083,1.000000000000,12
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1114083,1114083,1.005054205936,37
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1114084,1114084,0.989760928678,10
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1114084,1114084,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1114087,1114087,1.000000000000,3
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1114087,1114087,1.000000000000,41
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1114087,1114087,1.007806366919,65
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1114090,1114090,1.000000000000,5
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1114090,1114090,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1115016,1115016,1.000000000000,2
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1115016,1115016,1.000000000000,2
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1115039,1115039,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1115057,1115057,1.000000000000,5
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1115057,1115057,1.000000000000,9
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1115057,1115057,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1115058,1115058,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1115075,1115075,1.000000000000,3
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1115075,1115075,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1116005,1116005,1.000000000000,10
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1116005,1116005,1.000000000000,3
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1116005,1116005,1.000000000000,2
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1116010,1116010,1.000000000000,3
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1116010,1116010,1.000000000000,2
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1116010,1116010,1.000000000000,4
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1116033,1116033,1.000000000000,4
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1116033,1116033,1.000000000000,2
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1116033,1116033,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1116041,1116041,1.000000000000,2
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1116041,1116041,1.000000000000,4
2026-07-16,2026-07-15,st-marche,St Marché,ipca-sp-1116041,1116041,1.000000000000,1
2026-07-16,2026-07-15,extra-mercado,Extra Mercado,ipca-sp-1116071,1116071,1.000000000000,4
2026-07-16,2026-07-15,pao-de-acucar,Pão de Açúcar,ipca-sp-1116071,1116071,1.000000000000,6
2026-07-17,2026-07-16,extra-mercado,Extra Mercado,ipca-sp-1101002,1101002,1.000000000000,5
2026-07-17,2026-07-16,pao-de-acucar,Pão de Açúcar,ipca-sp-1101002,1101002,1.000000000000,9
2026-07-17,2026-07-16,extra-mercado,Extra Mercado,ipca-sp-1101073,1101073,1.000000000000,1
2026-07-17,2026-07-16,extra-mercado,Extra Mercado,ipca-sp-1102006,1102006,1.000000000000,8
2026-07-17,2026-07-16,pao-de-acucar,Pão de Açúcar,ipca-sp-1102006,1102006,1.000000000000,3
2026-07-17,2026-07-16,st-marche,St Marché,ipca-sp-1102006,1102006,1.000000000000,7
2026-07-17,2026-07-16,extra-mercado,Extra Mercado,ipca-sp-1102012,1102012,1.000000000000,1
2026-07-17,2026-07-16,st-marche,St Marché,ipca-sp-1102012,1102012,1.000000000000,1
2026-07-17,2026-07-16,extra-mercado,Extra Mercado,ipca-sp-1102029,1102029,1.000000000000,10
2026-07-17,2026-07-16,pao-de-acucar,Pão de Açúcar,ipca-sp-1102029,1102029,1.000000000000,8
2026-07-17,2026-07-16,st-marche,St Marché,ipca-sp-1102029,1102029,0.997154619233,15
2026-07-17,2026-07-16,extra-mercado,Extra Mercado,ipca-sp-1102061,1102061,1.000000000000,7
2026-07-17,2026-07-16,pao-de-acucar,Pão de Açúcar,ipca-sp-1102061,1102061,1.000000000000,1
2026-07-17,2026-07-16,st-marche,St Marché,ipca-sp-1102061,1102061,1.060844875337,2
2026-07-17,2026-07-16,extra-mercado,Extra Mercado,ipca-sp-1103003,1103003,1.000000000000,6
2026-07-17,2026-07-16,pao-de-acucar,Pão de Açúcar,ipca-sp-1103003,1103003,1.000000000000,4
2026-07-17,2026-07-16,st-marche,St Marché,ipca-sp-1103003,1103003,1.000000000000,1
2026-07-17,2026-07-16,pao-de-acucar,Pão de Açúcar,ipca-sp-1103020,1103020,1.000000000000,1
